USERID,BIRTHYEAR,SEX,DEPT,OCCUPATION,CODE01,REDR_TYPE_NAME
2da1d833818ed38fd1b96a4b13b4201a,1994.0,男,国际商学院,金融,2020,研究生
476962ae138220ca64d1e72e3be66304,1994.0,男,金融学院,金融学,2019,研究生
05b98da7f501531811a794abd630155d,2000.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2019,本科生
401b7945f742f75b5d7bb782d4894ccb,2000.0,女,国际商务外语学院,商务英语,2018,本科生
35ed6f6c26495194d3d3bb7a3f8a7a0a,2000.0,女,国际商务外语学院,商务英语,2018,本科生
de6ca5d0a945b1cc152050b061c5f474,1999.0,女,高等职业技术学院,金融学,2020,本科生
96e19405823dfd9801ce77d2657ade52,1996.0,女,会计学院,财务管理,2018,研究生
01044159eacadc3b9c0a0b4ae2fa4473,1994.0,男,金融学院,金融,2017,研究生
11f4d030200a340a3cae5d868d328f8b,1997.0,女,旅游与酒店管理学院,旅游管理,2020,研究生
ed26fc6c49c3669201d3ce1b490447d6,1997.0,女,统计学院,统计学,2020,研究生
43cec247d3e44dcdbbeaa1ed0cb00d20,1990.0,女,管理科学与工程学院,工程管理,2018,研究生
1b9cf24e63a44f5c9dc675a13eeca854,1997.0,女,管理科学与工程学院,管理科学,2019,研究生
7d248bcc9373e82f2a9cb056e61f5072,1997.0,女,人文与传播学院,新闻与传播,2019,研究生
b32cf92f3d3cbeacdce016f0518a605d,1985.0,女,财务处,,2019,教工
c453adc07e87d5532f5df548c90b846b,1997.0,女,国际商学院,应用统计,2019,研究生
13bec217c1f402ae8be6290460015d98,1998.0,男,国际经济贸易学院,国际经济与贸易,2017,本科生
4b8e28fb03704abf04209b1ad79d8762,1985.0,女,管理科学与工程学院,工程管理,2020,研究生
3dc821c462bbfbecc7af5b57224b2d76,1988.0,女,管理科学与工程学院,工程管理,2017,研究生
43b886d70c3e9028f9b746499a9bd0b2,1997.0,女,公共管理学院,行政管理,2019,研究生
0d190fffbdbe628c3ba431859f687974,2000.0,男,会计学院,工商管类(含会计学、财务管理和资产评估),2018,本科生
a2916fe0becec4d28376d2fa80d994fa,2000.0,女,公共管理学院,公共管理类(含公共事业管理、行政管理和劳动与社会保障),2018,本科生
8a48ef5cb8826b95f655f5feb9d70cff,1996.0,女,金融学院,金融,2019,研究生
8225e363a2cd09e884c8b3d275608c55,1997.0,男,工商管理学院,物流管理,2017,本科生
53a6176d3e060ad8198e1a419b906ea1,1995.0,男,金融学院,金融,2018,研究生
92468f342eb82f470ec2fdfe24f7d149,1997.0,女,会计学院,财务管理,2019,研究生
15fc96b543f66faa518540ac049c81ae,2002.0,女,投资工程管理学院,管理科学与工程类(含工程管理和房地产开发与管理),2020,本科生
ab7765bb7e95287f5eb581e2721b7af5,1995.0,女,会计学院,金融学,2018,研究生
7464cfe2af3c0f3c48791afbead3f3d8,1995.0,女,法学院,经济法学,2019,研究生
410c2ea2290a365acc5112ebe44be3bf,2001.0,男,萨里国际学院,工商管理(萨里国际学院专业),2019,本科生
4c25653438c3731860437018e5816952,2000.0,女,萨里国际学院,工商管理(萨里国际学院专业),2018,本科生
3476eb1c250bd2714c6a2571780032db,1997.0,女,公共管理学院,行政管理,2019,研究生
f4f11ae61f75f0ec504ce6ccd4b6f6da,2000.0,女,国际商学院,金融学(国际商学院专业),2018,本科生
636b8d09510dc13787e505c136a426fb,1999.0,女,国际商学院,经济学,2017,本科生
a5af6fa33048b58abbed4b481c464545,1996.0,女,工商管理学院,公司治理,2019,研究生
8e92f095999aad7e2fad46db914b244c,1992.0,女,会计学院,会计学,2018,研究生
4f9009d4c3d19272ceb155207c6e9d7b,2000.0,女,工商管理学院,物流管理,2018,本科生
a9639e3cb25403558c498af3bd1f8e5d,2001.0,女,国际商学院,会计学,2019,本科生
ce73567ea50ac96c2647318c06db43d4,1996.0,女,高等职业技术学院,财务管理,2019,本科生
487e10fdaa6b6079a55df592241ecb50,1995.0,男,经济学院,产业经济学,2019,研究生
2f294864a1262193311fe8e3ad33b3c0,1996.0,女,国际经济贸易学院,国际商务,2019,研究生
0f7afedfdaf3c06455679b0dd310f9b2,2002.0,男,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2020,本科生
58ae9eefe5e7cba07295bc1982fc8fe1,2001.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2019,本科生
72d499c0c07ee0f7711962a1e790d18a,2002.0,女,公共管理学院,公共管理类(含公共事业管理、行政管理和劳动与社会保障),2020,本科生
ebd367f8820120fb17480e96c99d47ec,2001.0,女,法学院,法学,2019,本科生
74c485311bfcaf11f4b76c91951f0a3c,2001.0,女,法学院,法学,2019,本科生
710ce5b3b9319811903e7b99d8381623,2001.0,女,国际经济贸易学院,国际经济与贸易,2019,本科生
25b71dee6e0cc7897195c6841a35d1ef,1998.0,女,高等职业技术学院,旅游管理,2019,本科生
1de994509853a668b335fec124bb7168,1995.0,女,金融学院,金融学,2018,研究生
5523c5ed6b63ae2310ad12603a82a514,2002.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2020,本科生
eeb88f268cfd94620f69e0e8a051118f,2000.0,女,萨里国际学院,财务管理(萨里国际学院专业),2019,本科生
d40a27e5fd238c433834d114bc8c5589,1996.0,女,会计学院,会计学,2019,研究生
8320121c05f4cb99efe893b358679d58,1997.0,女,人文与传播学院,新闻与传播,2020,研究生
a391e3231ba8a5b4c0b038343da1be76,1998.0,男,统计学院,应用统计学,2018,本科生
c334bf6f358cdd045ff31c8e2a222a1f,1997.0,女,法学院,法律(非法学),2020,研究生
69f63967b3af78df220869a79d67cf65,1997.0,女,会计学院,会计学,2020,研究生
c206d6fdb971d2761813ae8f9195f195,1984.0,女,经济学院,产业经济学,2018,研究生
0a2d462cf89f291c4922f0477134b0ad,1995.0,女,管理科学与工程学院,管理科学与工程,2018,研究生
5321f9839cfa4d0d328b1b622fb2d8a0,2000.0,男,会计学院,会计学(国际会计方向),2019,本科生
9b2f53d3b82f2dd5ac21ba4d565f6acc,1997.0,女,会计学院,会计学,2019,研究生
ffab64e968be53cb5074197d53c20976,1996.0,男,高等职业技术学院,财务管理,2020,本科生
2e43bbf56ea49551a385978611c1ef08,1997.0,女,国际经济贸易学院,国际贸易学,2020,研究生
75be500c21a4b97927dd8c4d379e0dd2,1997.0,女,法学院,宪法学与行政法学,2020,研究生
23d754f743ced9b9f4afbadff38117a0,1995.0,男,法学院,法律(法学),2020,研究生
65c57a93ee4a40e8de16d23e694277b2,2000.0,女,国际商学院,会计学,2019,本科生
29ac5fbb226f8e8e43ea94ff19e8b8db,2001.0,男,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2019,本科生
2339490cc87144d511b145101180343e,2000.0,男,会计学院,会计学(注册会计师方向和创新人才培养实验),2019,本科生
86c842e44f1c5af3e8ce75062e973c33,1974.0,女,国际商务外语学院,,2001,教师
5b9514b58b0dd75c38a489c625774599,2000.0,女,会计学院,会计学(国际会计方向),2019,本科生
e7ff67a2aa1137836e86269b55eb062f,1997.0,女,高等职业技术学院,旅游管理,2018,本科生
0714635f2bb74f101f56dbcce5c55116,1997.0,女,国际商务外语学院,英语笔译,2020,研究生
c25d54e71740bf8cfa4503788d839e20,1995.0,男,工商管理学院,工商管理,2018,研究生
50f9d3f2d6e7722c7ad4e9fc90c1268f,1995.0,女,公共管理学院,社会保障,2020,研究生
d4255e2574cff3e5c0c824e1950c128f,1995.0,女,金融学院,金融,2018,研究生
b4885cd72f86f7635ee1d7838b599ce7,1997.0,女,金融学院,金融,2019,研究生
72b7f413625364fce9ee3e23ccdfbc3c,2001.0,女,财政税务学院,财政学类(含财政学和税收学),2019,本科生
8a869f049f3b461475c1e93786a42551,2002.0,女,财政税务学院,财政学类(含财政学和税收学),2019,本科生
e0f7cf4832a538a554932a8ed27a6c76,2002.0,女,会计学院,会计学(注册会计师方向和创新人才培养实验),2020,本科生
97582ebba83248e3a707938c77ca2f13,2002.0,女,萨里国际学院,工商管理(萨里国际学院专业),2020,本科生
2537b4db364d529e5d4b2789ea16d04f,1998.0,女,经济学院,数量经济学,2020,研究生
ea4c6c607b97df98f42690cf1d16c588,2000.0,男,萨里国际学院,财务管理(萨里国际学院专业),2019,本科生
10c5577218e7e530ca5fcfd729d3283f,2001.0,女,会计学院,会计学(国际会计方向),2019,本科生
16570e99794713df533cfe6c82280aae,1997.0,男,管理科学与工程学院,管理科学与工程类(含管理科学、信息管理与信息系统和电子商务),2016,本科生
18f7d70a1b9399a6bbb302332241feb1,2000.0,女,财政税务学院,税收学,2019,本科生
b9eb787f043d99079797cb263e39288c,2000.0,女,会计学院,会计学(注册会计师方向和创新人才培养实验),2019,本科生
66807a35049162c948ac501c44ae5fc5,2001.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2019,本科生
75705fb367b12f8db01fcd13c2f2770b,1995.0,男,管理科学与工程学院,计算机科学与技术,2017,研究生
9395f25a4dd09ef028b752d7e0f5b545,2000.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2019,本科生
a78797caa7f2cbdcb7a361298ad62c14,1992.0,男,经济学院,劳动经济学,2020,研究生
0bc71759140eaa86e4100c0b22c525b5,2000.0,女,萨里国际学院,财务管理(萨里国际学院专业),2019,本科生
e82538ff05f40f89e7f219fed192ca19,1996.0,男,法学院,法律(法学),2020,研究生
fbcdeae43dca5d3c5a013d2038f235ca,1992.0,女,工商管理学院,工商管理,2019,研究生
0b91ae7a23cd4bf5c53605f3f6cf7b4a,1995.0,女,金融学院,金融学,2018,研究生
fd63dc37b7a7de78400c9b644a70aebb,1997.0,女,国际经济贸易学院,国际经济与贸易,2019,研究生
04b516aece2c36d2958960745d1ed3db,2000.0,女,统计学院,应用统计学,2018,本科生
472abd259fd52b294792d837f0e6417a,2000.0,女,会计学院,会计学(国际会计方向),2019,本科生
96c2376ec81acaf2e0d3e9ca9b190850,1966.0,男,公共管理学院,,2000,教师
3fd0b8dd224d8981603793ab0750cf28,2001.0,女,国际商学院,经济学,2018,本科生
e141aeb0fc37ece45152dfd221aaa8c8,1994.0,男,工商管理学院,市场营销,2018,研究生
0c866b24697ee03e8d123c92b33de25b,1996.0,女,法学院,法律(法学),2020,研究生
d1ff1b0b7bb4bbfd2ba268d91f2b2f7b,1996.0,男,产业组织与企业组织研究中心,产业经济学,2020,研究生
8e88f49cfc2035fa4bc7b036c7dde7d9,2001.0,男,国际商学院,金融学,2019,本科生
af1b49aca9cbf8bbd1b3fa5bc2757efc,1996.0,女,国际商务外语学院,外国语言学及应用语言学,2020,研究生
6b46e0db5449c8b82acf00eb779b72f3,1994.0,男,统计学院,应用统计,2018,研究生
268c8b0f6b4d5dd9d317c4ae22dbba60,1988.0,女,现代供应链管理研究院,,2019,教师
f84253272c2cd3d4dc1dea96ae2a7ecf,1996.0,女,财政税务学院,税务,2018,研究生
5426d1b54bdc95596acca18bc7367c84,2001.0,女,投资工程管理学院,管理科学与工程类(含工程管理和房地产开发与管理),2019,本科生
37bf26394e968235d968f73962cd7798,1988.0,女,会计学院,会计,2020,研究生
c919239a8b8074fc9d9f7e1ac20249c3,1997.0,女,高等职业技术学院,旅游管理,2018,本科生
fb00d79788aa758562b9c6b451ddd21c,1995.0,女,高等职业技术学院,旅游管理,2018,本科生
1bbb0d8a081e374a561aac950b391ae6,1996.0,女,高等职业技术学院,旅游管理,2018,本科生
602e3bf2046f8ae86c57beadb5a864db,2001.0,女,萨里国际学院,财务管理(萨里国际学院专业),2019,本科生
fba178d861175a3071a7888e72e097dc,1996.0,女,财政税务学院,税务,2020,研究生
9f403c5382d4a5d034370e365dc1bca2,2001.0,女,萨里国际学院,财务管理(萨里国际学院专业),2019,本科生
9de3549f38673a2dde6345d6d2c2a2ca,2001.0,女,国际商学院,财务管理,2019,本科生
040741a03790c4cf4c8f4c40c2ee1578,2002.0,女,旅游与酒店管理学院,旅游管理类(含旅游管理和酒店管理),2020,本科生
eba915005297eaf64edfaaa5867d0ec1,1996.0,女,法学院,经济法学,2020,研究生
efc7571bf5e3a77b1964e17f34de0b1a,1998.0,男,经济学院,数量经济学,2020,研究生
7d1f198909294744bb01ec4851be872a,1998.0,女,国际商学院,国商会计6,2020,研究生
485a8f73b62cfc1c849be3ae4df269ad,1996.0,女,国际商学院,9级出国留学培训基地,2019,本科生
2f757ded3af5b99465bc2e46846643a6,1997.0,女,高等职业技术学院,财务管理,2018,本科生
9687ac08c48316aac43ebb756d7cfae0,1995.0,女,国际商学院,会计学,2018,研究生
49caae1d6eb66a2aa0f37d65a7bdd0e7,1997.0,女,统计学院,应用统计,2019,研究生
010a7e2ae345885a4449c90c99faafee,1997.0,男,财政税务学院,税务,2020,研究生
1bcafbe06d9fc644571bde3e52dc1bbe,2002.0,男,投资工程管理学院,管理科学与工程类(含工程管理和房地产开发与管理),2020,本科生
c71cf1ad7eaf8da11db705d24aba737c,1997.0,女,公共管理学院,社会保障,2019,研究生
caeacc57f4fcacfa1cb62066e8e1bb18,1996.0,女,公共管理学院,行政管理,2019,研究生
c54b92acd9a6e8070b17c09e33819d01,2000.0,女,国际经济贸易学院,国际经济与贸易,2019,本科生
ed500be2086cf77af59ef5581cae438c,1995.0,女,会计学院,会计学,2018,研究生
bd5ae698805f8945c3dfa61b9dd2b1e3,1998.0,女,国际商学院,会计学,2016,本科生
7374bea96b0ff6edddb624ddb949cbd2,1997.0,女,公共管理学院,公共管理类(含公共事业管理、行政管理和劳动与社会保障),2017,本科生
e2c776ce660fed5034a2018065e75a31,2002.0,女,投资工程管理学院,管理科学与工程类(含工程管理和房地产开发与管理),2020,本科生
3bc9334ae2bf13382a46cc2f5ae695e4,2000.0,女,投资工程管理学院,管理科学与工程类(含工程管理和房地产开发与管理),2020,本科生
7b894fb44954032d15c2a92dce4465bb,1994.0,女,国际商学院,金融,2019,研究生
1415f30cf5ba5dd8c1bb60923401cabb,1999.0,女,投资工程管理学院,管理科学与工程类(含工程管理和房地产开发与管理),2018,本科生
25d4fcfb4a53a10e22c12d07111a2bdd,1997.0,女,金融学院,金融工程,2018,研究生
d941ee6b7abe59a0415fbaf9e1d77b06,1993.0,女,金融学院,金融工程,2018,研究生
0bc36c782324173c5dcbbc2a13f530b7,1994.0,女,管理科学与工程学院,管理科学与工程,2020,研究生
d903d205a3b781d03e7397aa14457f10,2000.0,女,管理科学与工程学院,管理科学与工程类(含管理科学、信息管理与信息系统和大数据管理与应用),2018,本科生
4f753013e4963e7154e44b46b9881acb,1997.0,女,产业组织与企业组织研究中心,产业经济学,2019,研究生
c56e5ddff1dc1fb060f785bc8a949cbf,1997.0,男,会计学院,商务英语,2019,研究生
da03522e308a38f84e04d1f9f7a03506,1999.0,女,国际商务外语学院,商务英语,2018,本科生
dbb67b3a09220738a003b15e376dc5ff,2000.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2018,本科生
1e352f2249879d37312fb272ed970d73,1997.0,女,经济与社会发展研究院,财政学,2019,研究生
f9179b31f78d751a2a9c9964a9f3a8dd,2001.0,男,会计学院,会计学(国际会计方向),2019,本科生
790dfbebe3d711424bbd97582bc44187,1996.0,女,高等职业技术学院,旅游管理,2017,本科生
177631eba1b944f9b8862a3017e7f697,1983.0,女,研究生院,业余专本国贸,2017,研究生
98f81fddf471a1f1c977b5edeb7afb52,1995.0,女,国际商学院,会计,2018,研究生
db5756ec2b17e40bfa5f71170293ce1a,1996.0,男,人文与传播学院,汉语言文学,2018,研究生
67c1272e4694b530acb08751ac101f64,2001.0,男,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2019,本科生
20dddce4e093912e5bd7ae0f1962da5c,2001.0,女,萨里国际学院,工商管理(萨里国际学院专业),2019,本科生
1fa4ee1bf65ebd17ea8bb7a04d8d0c03,1999.0,男,国际商学院,金融学(与英国奥斯特大学合作办学项目),2017,本科生
16e1023faed7ce76fa7b26e8553a08ee,1986.0,女,公共管理学院,公共管理,2020,研究生
050b2fcb6438d3456df1c061aa512a4a,1999.0,女,统计学院,经济统计学,2017,本科生
48ea84192d8144fac0794b342f44736e,2000.0,女,萨里国际学院,酒店管理,2018,本科生
3dccb8f275570d397fab67007ed7ad18,1996.0,女,法学院,法律(非法学),2019,研究生
8702a0c0822bbbb8b589b42bf75b6c71,2002.0,男,管理科学与工程学院,管理科学与工程类(含管理科学、信息管理与信息系统和大数据管理与应用),2020,本科生
3040c9e6692188ca148e9135120dd714,2002.0,女,法学院,法学,2020,本科生
6470c2832b125b45a4a32d899272b5a2,2000.0,女,国际商学院,会计学(国际商学院专业),2018,本科生
8758e5c8578adb25d44736abe2b5f033,1997.0,女,会计学院,会计学,2020,本科生
95db203cf09066ad69154a336ce631c8,2001.0,女,会计学院,会计学(注册会计师方向和创新人才培养实验),2019,本科生
1112f8022c89f51ebd11a69d9667e1c1,1996.0,男,经济与社会发展研究院,区域经济学,2019,研究生
ceb73c5e2ab8c7893b6069fe4b4abff1,1985.0,男,法学院,法律(非法学),2019,研究生
b51736e809b0df8555ba749abeaa765b,1994.0,男,法学院,法律(法学),2019,研究生
600a60c2a195ce19743889f5ce877844,2002.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2020,本科生
b9af86d11fc1b23f2711b75ae9a08ad5,1999.0,男,萨里国际学院,工商管理(跨国公司),2017,本科生
4d2e0e75ec79b1eed0004887977b944a,2001.0,女,投资工程管理学院,管理科学与工程类(含工程管理和房地产开发与管理),2019,本科生
4d43f9de6333af22e0e29f74ce4ff013,1997.0,女,金融学院,金融工程,2019,研究生
1f75896535ac56302767dc5522e759da,1996.0,女,公共管理学院,劳动与社会保障,2018,研究生
7ef6de34b3e885d829b71a607ff19c84,2000.0,女,经济学院,经济学,2019,本科生
8bc7bfc43a644814104a5dd1e2201e09,2000.0,男,萨里国际学院,工商管理(萨里国际学院专业),2018,本科生
808b1581dd3a23004ed05fe02e7960d6,2002.0,女,国际经济贸易学院,国际经济与贸易,2020,本科生
1aa21d7cdb3e801f015ef57275f653be,1999.0,女,高等职业技术学院,旅游管理,2020,本科生
9e241455d8cf8ac701fef982eec8771e,2001.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2019,本科生
edd9a16404074acd99cbe183ac797b95,1997.0,女,工商管理学院,企业管理,2020,研究生
